_Collision Id,Borough Name,Borough Number,Easting,Northing,_Vehicle Id,Vehicle Type Banded,Vehicle Type,Vehicle Manoeuvres,Vehicle Skidding and Overturning,Vehicle Restricted Lane,Location of Vehicle at First Impact,Vehicle Hit Object in Carriageway,Vehicle Leaving Carriageway,Vehicle Hit Object Off Carriageway,First Point of Impact,Journey Purpose,Driver Gender,Driver Age,Driver age (Banded)
1220355094,Croydon,20,531967,167326,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Male,27,25-34
1220355105,Brent,28,518058,183154,1,Car,Car,U-turning,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Left Cwy Nearside,None,Front Hit First,Comm To/From Work,Male,34,25-34
1220355115,Haringey,31,530083,190552,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Female,30,25-34
1220355123,Sutton,21,524681,164984,2,Goods Vehicle,GDS =< 3.5T,Turning Left,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,24,17-24
1220355133,Enfield,32,534394,192474,1,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,53,35-64
1220355135,Hillingdon,26,508354,181949,1,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,42,35-64
1220355136,Barnet,30,521550,191158,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,27,25-34
1220355146,Waltham Forest,13,536615,188265,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,52,35-64
1220355146,Waltham Forest,13,536615,188265,2,Bus Or Coach,London Bus,Going Ahead Held Up,No Skidding/Overturn,Leaving Lay-by/Hard Shldr,Not At Jct,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,63,35-64
1220355151,Islington,3,529419,186433,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Male,60,35-64
1220355161,Greenwich,6,543808,178488,1,Car,Car,Waiting To Turn Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering R'about,None,Did Not Leave,None,Front Hit First,Unknown,Male,61,35-64
1220355166,Lewisham,7,538711,175371,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,54,35-64
1220355169,Hillingdon,26,511196,188510,2,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Female,53,35-64
1220355174,Redbridge,14,544699,185692,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Leaving R'about,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,43,35-64
1220355176,Kingston-Upon-Thames,23,520544,168200,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Unknown,Male,73,65+
1220355179,Wandsworth,10,524255,174956,1,Car,Car,Waiting To Turn Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,70,65+
1220355180,Barnet,30,525549,190086,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Female,44,35-64
1220355184,Waltham Forest,13,538385,186295,1,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,21,17-24
1220355203,Waltham Forest,13,537775,188560,1,Car,Car,Going Ahead Right Bend,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,56,35-64
1220355207,Kingston-Upon-Thames,23,519371,169041,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Male,35,35-64
1220355212,Bromley,19,539296,169372,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Female,40,35-64
1220355230,Croydon,20,531097,168341,1,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Unknown,Female,23,17-24
1220355234,Merton,22,527134,167722,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,24,17-24
1220355241,Havering,15,556809,192286,1,Goods Vehicle,GDS =< 3.5T,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,44,35-64
1220355249,Hammersmith & Fulham,11,522819,179334,1,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Leaving Main Rd,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,43,35-64
1220355255,Redbridge,14,540420,189105,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Unknown,Male,80,65+
1220355263,Richmond-Upon-Thames,24,519382,177032,2,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,32,25-34
1220355268,Ealing,27,520367,180267,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Male,39,35-64
1220355275,Harrow,29,514563,189684,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,32,25-34
1220355279,Haringey,31,533650,188715,2,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Male,27,25-34
1220355280,Haringey,31,530355,188702,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,18,17-24
1220355293,Ealing,27,514736,183189,1,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,31,25-34
1220355296,Hammersmith & Fulham,11,523815,179929,1,Car,Car,Going Ahead Left Bend,Overturn,On Main CW - Not Rest.,Jct Mid,Hit Kerb,Left Cwy Nearside,Wall Or Fence,Front Hit First,Unknown,Male,27,25-34
1220355299,Harrow,29,516718,190050,1,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,51,35-64
1220355300,Waltham Forest,13,536591,188407,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,25,25-34
1220355301,Bromley,19,540621,169448,1,Taxi,Taxi,Going Ahead Other,No Skidding/Overturn,Bus Lane,Jct App,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,66,65+
1220355304,Hillingdon,26,509485,179216,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,21,17-24
1220355309,Kensington & Chelsea,12,525381,178819,1,Goods Vehicle,GDS 3.5-7.5T,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,60,35-64
1220355314,Havering,15,552879,186045,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,61,35-64
1220355324,Havering,15,549014,189064,2,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,25,25-34
1220355335,Sutton,21,530190,164194,1,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,32,25-34
1220355343,Newham,17,538328,184329,1,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Comm To/From Work,Male,18,17-24
1220355347,Tower Hamlets,5,538299,180655,2,Goods Vehicle,GDS =< 3.5T,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Not Traced,30,25-34
1220355364,Islington,3,530844,185593,1,Goods Vehicle,GDS =< 3.5T,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,53,35-64
1220355370,Haringey,31,530913,190105,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Female,59,35-64
1220355383,Richmond-Upon-Thames,24,516088,174300,2,Goods Vehicle,GDS =< 3.5T,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Entering R'about,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,32,25-34
1220355387,Tower Hamlets,5,538190,181753,1,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,31,25-34
1220355388,Bromley,19,542931,171861,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,Hit Oth Object,Did Not Leave,None,Front Hit First,Other/Not Known,Male,50,35-64
1220355393,Waltham Forest,13,536817,190820,2,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,46,35-64
1220355409,Croydon,20,530743,169373,2,Other Vehicle,Other Vehicle,Overtaking Nearside,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,Hit Open Door,Did Not Leave,None,Front Hit First,Unknown,Male,36,35-64
1220355410,Redbridge,14,546042,185959,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,38,35-64
1220355422,Redbridge,14,546816,189189,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,29,25-34
1220355433,Croydon,20,533188,168411,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering From Slip,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,64,35-64
1220355439,Redbridge,14,544444,190217,1,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,46,35-64
1220355447,Hackney,4,533544,184995,1,Other Vehicle,Other Vehicle,Overtake Stat Veh O/S,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,19,17-24
1220355450,Lambeth,9,530826,173309,1,Private Hire,Private Hire - Licensed,U-turning,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,45,35-64
1220355455,Camden,2,526435,184474,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,22,17-24
1220355460,Hounslow,25,511243,173094,1,Bus Or Coach,London Bus,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,52,35-64
1220355461,Wandsworth,10,529029,170709,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,30,25-34
1220355464,Islington,3,532342,185779,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Entering R'about,None,Left Cwy Nearside,Hit Lamp Post,Front Hit First,Unknown,Female,37,35-64
1220355467,Harrow,29,515487,185567,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,47,35-64
1220355467,Harrow,29,515487,185567,2,Other Vehicle,Other Vehicle,Going Ahead Other,No Skidding/Overturn,Footway,Leaving Main Rd,None,Did Not Leave,None,Front Hit First,Unknown,Male,34,25-34
1220355469,Barnet,30,525998,191636,1,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Male,47,35-64
1220355470,Wandsworth,10,527154,175025,1,Bus Or Coach,London Bus,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,42,35-64
1220355483,Haringey,31,533832,189535,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,24,17-24
1220355486,Harrow,29,515593,188527,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,34,25-34
1220355488,Lambeth,9,531204,179171,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Female,25,25-34
1220355510,Hillingdon,26,510715,188570,1,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Other/Not Known,Male,43,35-64
1220355516,Barking & Dagenham,16,545909,183963,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,40,35-64
1220355538,Hillingdon,26,509704,175363,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Unknown,Male,24,17-24
1220355582,Croydon,20,531530,167044,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,34,25-34
1220355586,Hackney,4,533433,182843,2,Goods Vehicle,GDS =< 3.5T,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,22,17-24
1220355603,Richmond-Upon-Thames,24,519125,175693,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,29,25-34
1220355606,Tower Hamlets,5,536975,181246,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,24,17-24
1220355609,Brent,28,519651,185939,1,Taxi,Taxi,Going Ahead Left Bend,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,22,17-24
1220355609,Brent,28,519651,185939,2,Car,Car,Overtaking Nearside,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,61,35-64
1220355624,Hillingdon,26,505379,183425,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Male,22,17-24
1220355629,Kensington & Chelsea,12,525087,180931,1,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Entering R'about,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Female,29,25-34
1220355631,Haringey,31,535170,190839,2,Car,Car,Overtake Move Veh O/S,Skidded,On Main CW - Not Rest.,Not At Jct,None,Left Cwy Nearside/Rebound,Wall Or Fence,Front Hit First,Jny Part Of Work,Male,26,25-34
1220355635,Bexley,18,546162,171746,1,Bus Or Coach,London Bus,Overtake Stat Veh O/S,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,48,35-64
1220355637,Greenwich,6,546910,179722,1,Car,Car,Overtake Move Veh O/S,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,44,35-64
1220355638,Camden,2,529670,185242,1,Goods Vehicle,GDS =< 3.5T,Going Ahead Left Bend,Skidded,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Male,61,35-64
1220355651,Southwark,8,532749,176717,1,Goods Vehicle,Goods Unknown kg (S/R),Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,55,35-64
1220355652,Brent,28,521006,185426,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,49,35-64
1220355652,Brent,28,521006,185426,2,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,31,25-34
1220355653,Croydon,20,532177,168791,2,Goods Vehicle,GDS =< 3.5T,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,20,17-24
1220355658,Newham,17,542728,185931,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Leaving Main Rd,None,Left Cwy Nearside,None,Front Hit First,Taking Pupil To/From Sch,Male,18,17-24
1220355658,Newham,17,542728,185931,2,Car,Car,Turning Right,No Skidding/Overturn,Bus Lane,Jct App,None,Left Cwy Nearside,None,Front Hit First,Unknown,Male,32,25-34
1220355659,Ealing,27,517038,179289,1,Car,Car,Overtake Stat Veh O/S,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Unknown,Female,25,25-34
1220355666,Barking & Dagenham,16,544640,183128,1,Bus Or Coach,London Bus,Turning Left,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Left Cwy Nearside,None,Front Hit First,Jny Part Of Work,Female,32,25-34
1220355666,Barking & Dagenham,16,544640,183128,4,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,44,35-64
1220355674,Lambeth,9,531061,180143,1,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Entering R'about,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,32,25-34
1220355677,Kensington & Chelsea,12,526034,177530,1,Taxi,Taxi,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,53,35-64
1220355682,Barnet,30,525097,190581,1,Car,Car,Going Ahead Other,Overturn,On Main CW - Not Rest.,Leaving Main Rd,Hit Oth Object,Did Not Leave,None,Front Hit First,Other/Not Known,Male,22,17-24
1220355683,Westminster,1,526785,180819,2,Taxi,Taxi,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,62,35-64
1220355693,Bexley,18,550346,174933,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,82,65+
1220355694,Ealing,27,516542,178973,1,Car,Car,Going Ahead Other,Skidded,On Main CW - Not Rest.,Jct App,None,Left Cwy Offside,Hit Oth Object,Front Hit First,Unknown,Male,23,17-24
1220355710,Merton,22,525789,169860,2,Car,Car,Going Ahead Held Up,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,42,35-64
1220355711,Lambeth,9,530118,171822,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Unknown,Male,52,35-64
1220355726,Redbridge,14,545479,185569,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Taking Pupil To/From Sch,Female,36,35-64
1220355732,Hounslow,25,512019,171326,1,Car,Car,Going Ahead Other,Unknown (S/R),Unknown (S/R),Jct Mid,Unknown (S/R),Did Not Leave,None,Front Hit First,Unknown,Female,34,25-34
1220355733,Richmond-Upon-Thames,24,522490,176023,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,38,35-64
1220355737,Islington,3,532984,184649,1,Goods Vehicle,GDS =< 3.5T,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,26,25-34
1220355748,Barking & Dagenham,16,544636,184435,1,Private Hire,Private Hire - Licensed,Going Ahead Other,Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,62,35-64
