,_Collision Id,Easting,Northing,geometry,GSV_ID
7166,1200266263,522937,187469,POINT (-0.2274578021701037 51.572694537900546),YIRHoJde6cIigHG9ZZV5gQ
7167,1200266286,524435,186170,POINT (-0.2063130247064534 51.560692172122884),S1AEsHFbJdI_iSmo9AzmEw
7168,1200266458,521003,191905,POINT (-0.2538225343274925 51.61297950989659),uHPIzJZ5X6-b1_tere4n1A
7169,1200266464,526577,195437,POINT (-0.1720882980507394 51.64349608581752),wG6Gp_d6qycqamLQEfvcIA
7170,1200266519,521439,190045,POINT (-0.2481723036157258 51.596169725332665),7rmWgvf0VGDl3aKld5br9Q
7171,1200266889,525022,188006,POINT (-0.197196950768807 51.577062447210125),rsYUf49nVRsgVhUHwIeRxQ
7172,1200267486,520582,189878,POINT (-0.2605960510144019 51.59485278619918),VrGfux70h73inNZsp2rW_Q
7173,1200268049,527921,191844,POINT (-0.1539865753251121 51.610903430783786),F943ErSmAHe_oNweyqWcpA
7174,1200268137,526274,194567,POINT (-0.176778521448511 51.63574571590235),MhKTURycks9fYtyu82Q46g
7175,1200268517,522414,189715,POINT (-0.2342183466460506 51.59299317514677),Bc-Lew2PKh31lfidjIMbDg
7176,1200268615,518380,192827,POINT (-0.291375446264902 51.62182289557878),QNKOnxWNT2TqBeCM32v65Q
7177,1200268649,527955,191634,POINT (-0.153572405634752 51.609008521536126),JI26PEf70hhWgZeVbQ-pPA
7178,1200268750,526676,196095,POINT (-0.1704202780636428 51.64938703212953),EX8bTOj6DqN7OA6gBPC8Qw
7179,1200268830,527146,191886,POINT (-0.1651575536537978 51.611456255387374),yE1upe-5mZYok89lg0lHoA
7180,1200268871,526191,191869,POINT (-0.1789482200574745 51.61151813677775),7dcImzIFMMIhJIjTNYki9A
7181,1200268974,524496,196644,POINT (-0.2017179241611282 51.65480725359295),XYto5vsXFZVYXe5Wfj_s6w
7182,1200269342,527071,193082,POINT (-0.165806821804332 51.62222123406951),gx8ZcpgV1a1w89cTvkixfg
7183,1200269376,525782,187581,POINT (-0.1863872902052126 51.57307413173963),tvoVMBRWYVsLTq4x9P2j0Q
7184,1200269405,524949,189403,POINT (-0.1977531754210131 51.589633295989366),BoEIJsKGtv9paEkdp9HNow
7185,1200269449,524127,188959,POINT (-0.2097693698683931 51.58582460714667),wC3OwuT__C8D5MsrHd9d8w
7186,1200269955,528932,194076,POINT (-0.1385735379421608 51.63073097595354),YcRkbgTVeKiefA0kMzXpwg
7187,1200270245,521347,188893,POINT (-0.2498977822904936 51.585836363543336),mUmkMGyzn7SWZIngHJ3a3g
7188,1200270382,526032,187307,POINT (-0.1828799897147494 51.57055596287566),oB0GuVqLwi0WAPTCEVAR3w
7189,1200270676,517705,194187,POINT (-0.3006646661707543 51.634187070452214),69N2OT9_bH_b2RyjYJcxrw
7190,1200270889,526289,193936,POINT (-0.1767892938993917 51.630071742254515),PCHzf1bRVTWVwwpYdy0KGQ
7191,1200271144,522071,193193,POINT (-0.2379575831467395 51.624324466436434),4I_hxOzXh2FiH6yIQfHIyQ
7192,1200272065,522551,189044,POINT (-0.2324756884043378 51.586933113666994),KUMQo3LEjxgDoFG-7p3yEQ
7193,1200272176,523163,190313,POINT (-0.2232015923354932 51.59820431083094),POtGOl4a8q6gWLzeLrekoA
7194,1200272292,525058,187453,POINT (-0.1968743921260654 51.57208471774867),zQ1paLI6HvW_QgKoioRybA
7195,1200272392,519421,191398,POINT (-0.276831760928939 51.608760457327236),yxAFjBibkHzXoshaoymDVw
7196,1200272457,525123,190611,POINT (-0.1948124476931158 51.6004508382123),sQnap4rhtWhiEA9pm9RLOw
7197,1200272929,522910,188002,POINT (-0.2276608857445249 51.57749051326606),0
7198,1200273200,524448,195652,POINT (-0.2027640681270568 51.64590296162764),04yol7MAJdh0vxVttDLNoA
7199,1200273347,520398,192097,POINT (-0.2624899591623874 51.61483462475771),L-DRpZw5LBDiRGs_1tPJ7w
7200,1200273550,520258,191998,POINT (-0.2645449139395206 51.61397479114193),kaFSktdHSOz9kOvHmCa7IA
7201,1200273967,527179,189666,POINT (-0.1654854540569829 51.59149835023235),CAoSLEFGMVFpcE9TMC1QX3pKRF9nLTlyQnRobFNyRTRxTE1zVEFpM015eFowc2RW
7202,1200274010,524871,188633,POINT (-0.1991521433937221 51.58273066900698),36ZwAdLltWKQTM7Khj97qA
7203,1200274170,520530,190306,POINT (-0.2611994873451722 51.598710412657375),zAci6gJOtu0wFCu-BVk2tQ
7204,1200274217,521124,189207,POINT (-0.2530066639704647 51.5887062563176),ivzm_PCRraTuG8OKXg5dZA
7205,1200274354,525177,187299,POINT (-0.1952130161007884 51.57067435388437),uZT5ew3WBFk03yZwAc_1nA
7206,1200274388,526649,191903,POINT (-0.1723251367423212 51.61172094248264),shUp4cn7IgyLWIOUzS0SBA
7207,1200274469,523965,185839,POINT (-0.2132062141652235 51.557820871031815),uvqAj826MR6I0IhPKhwniQ
7208,1200274524,523511,187945,POINT (-0.2190122811674595 51.57684701711707),wffFfTnQer_flXsJ2gDFdA
7209,1200274618,522569,188535,POINT (-0.2323935373664725 51.58235479359137),8AefIgrtWbFrSC9qiVsS7w
7210,1200274620,521368,188871,POINT (-0.2496024233409417 51.58563412862242),r3fViLf_BWscmm4PhZocvQ
7211,1200274639,523509,187877,POINT (-0.219065016176487 51.57623633896684),aLryATAKKoIZFeDJnc1Acw
7212,1200275000,520580,189883,POINT (-0.2606231933723277 51.594898149723974),L8zjeOs5BPungsrcnUJbAg
7213,1200275321,524814,188604,POINT (-0.1999846770283147 51.58248266318202),0XLf9btILazbwBaY4yRjCg
7214,1200275524,520584,189877,POINT (-0.2605675353799189 51.594843371352844),VrGfux70h73inNZsp2rW_Q
7215,1200275705,526402,193604,POINT (-0.1752772983740087 51.62706280611271),Mu46KYiZWCTqf5kuDCpiaQ
7216,1200275826,519334,192800,POINT (-0.277610604660178 51.62137896933377),zSl3ps3YVL1fMzaK7lLxaA
7217,1200275900,520741,189671,POINT (-0.2583729238965064 51.592958421365815),XnN8Yx6ue7icOarxCMnVPA
7218,1200276716,520448,190035,POINT (-0.2624757587291394 51.59629241141686),VVf6iXt6hhuLcEOBnrzvgQ
7219,1200276736,525344,191458,POINT (-0.1913208037912172 51.60801358361066),ynptn9B6cu4WGJT1_a77wg
7220,1200277001,526682,191867,POINT (-0.1718618082907234 51.61139000356385),cqlhvUo-VBB97LRFPbH_uQ
7221,1200277050,528191,191315,POINT (-0.1502827155772254 51.606088163808025),9v-NE5ZOpwav9uXa8-eO4Q
7222,1200277062,524861,188596,POINT (-0.1993095399420542 51.582400367400915),qjAq6cqWqIGYLib5VZqOzg
7223,1200277177,520614,189745,POINT (-0.2601799806815973 51.59365064892521),CAoSLEFGMVFpcE1KdVBEZDhFaHhvREZmSV8xV1NsUnJLem5PcXU4eERHS1YxQlQ0
7224,1200277303,525121,189404,POINT (-0.195271319422499 51.589604150996166),mgr2zCA1OEQWuyGFRtencw
7225,1200277360,519475,192085,POINT (-0.2758183960120849 51.61492323187304),CAoSLEFGMVFpcE9RME5mVzhhWVZZTW9EcDBab08zcWRLUnU2NXNDVGNobGswbDdr
7226,1200277554,525329,189488,POINT (-0.1922404754871177 51.59031286310363),bb-RQrJ7DRHFCwhuwZ2YqQ
7227,1200278117,524472,189308,POINT (-0.2046686961101753 51.5888850146849),TSYGztoPU2KpC-K7yIVxnQ
7228,1200278240,518983,192916,POINT (-0.2826390032663826 51.62249572838922),GnHGq8G0nudkLasp_qFckg
7229,1200278354,521453,189510,POINT (-0.2481552825232549 51.591358604601304),JqoLqNCGgZeWNzjEzdQ28g
7230,1200278518,523708,196538,POINT (-0.2131405146695161 51.65402844397574),ARfl38fhoJWpXENY5XumZQ
7231,1200278575,523547,187918,POINT (-0.2185025247365556 51.57659648691819),G5hD5kvtaUtaZ6ktjs9ogw
7232,1200278856,523534,187911,POINT (-0.21869248821264 51.57653642420513),9ORFneCGSXRBygQFucfjEg
7233,1200278858,523971,189572,POINT (-0.2118035629678943 51.5913679119133),H2XMQFmjRwmRmqJf-JCtRA
7234,1200279005,520707,191463,POINT (-0.2582474053553636 51.6090706762354),Ni2NVDouGAmUT1p_e3tXSA
7235,1200279038,521994,190364,POINT (-0.2400529674955297 51.598916798663176),PX2eLBhPajQm_QcSOoaExw
7236,1200279052,527295,195128,POINT (-0.1618296977565561 51.640557311921825),-3S0lCaXwKS55uvAaNfa7g
7237,1200279626,524342,189923,POINT (-0.2063265332586063 51.59444064172956),J2xu7XInBmDcWdU89s_MOw
7238,1200279888,528410,190630,POINT (-0.1473726486783234 51.59988249266255),eC8dg-KnZNlT_SZ08IMxnw
7239,1200279964,524072,185936,POINT (-0.2116293590073774 51.558669107217376),An-DJs2o5561ltZjgJd7Pw
7240,1200279967,522495,188459,POINT (-0.2334874981247035 51.5816878497589),9aGOQ7a4IWup_bStvTVc-w
7241,1200279975,526103,190435,POINT (-0.1807336178089804 51.598650814561424),puC69I8Iyjb-GCqzhLHzHA
7242,1200280061,523934,187926,POINT (-0.2129178717667546 51.576583514346275),uaSNKxbfcN7_zDih8yXhjA
7243,1200280088,522946,187451,POINT (-0.2273342953215314 51.57253081042409),WxEK85Stj9UeltOsYgaH8Q
7244,1200280386,527184,191576,POINT (-0.1647214233146839 51.60866181050403),5MAKXmyZ4H8-ks47hs8BXQ
7245,1200280410,519621,192841,POINT (-0.2734529130684638 51.621686578400606),tjqznZtYuj13BjQoCBhZmw
7246,1200280771,527360,193660,POINT (-0.1614244482056604 51.627350247487136),TH9pVolLy6h05SupMQI4pg
7247,1200280868,523993,188457,POINT (-0.2118796002357406 51.581342628535175),Sz8S1dxdl9GUk2padVA86g
7248,1200281016,517466,193902,POINT (-0.3042119004700434 51.63167559069302),1BW_yvkgq3IdS--_EplKBQ
7249,1200281081,521277,188993,POINT (-0.250873127213389 51.58675013170492),sR8gdxLTu7aW5ZkPkliAqQ
7250,1200281860,525369,192246,POINT (-0.1906784148299062 51.615089626539685),YLYLnpDCtj_4cUHaBiy08A
7251,1200281945,527981,191313,POINT (-0.1533142055158067 51.606117911705574),rpywAlnKZguI0LECmti0yg
7252,1200282103,526610,188192,POINT (-0.1742259090181122 51.5783798931031),299Z23lxjcqG7ozWj8kbig
7253,1200282343,525699,189044,POINT (-0.1870611586610658 51.58624036946959),bONBQOUbHmPkO16FxC1mzw
7254,1200282439,522210,188290,POINT (-0.2376574195469634 51.58023084259465),VSSbBP-cGeOvd1E77T-GGg
7255,1200282508,522592,188322,POINT (-0.2321360461412372 51.580435553307666),MyOq3PLE6Ba2zpIcWMWipg
7256,1200282525,523144,189396,POINT (-0.2237972781086901 51.589967387117866),ZmlNM_Nmsfnm2qhQbNfjlQ
7257,1200282716,526886,188836,POINT (-0.170012518629391 51.58410535763679),1J72aTycxjkHpZSbwYjkww
7258,1200282762,522948,188595,POINT (-0.2269053696095893 51.582811544457655),Gy8fNkzRcZyhZqzx2lqozQ
7259,1200282832,523150,187575,POINT (-0.2243487535963694 51.57360072233939),SNM9E-CABYa0LXjLmLdrZw
7260,1200282920,524726,187424,POINT (-0.2016727178654011 51.57189757036475),eam1sTHDZK7_vwi2aTR5FQ
7261,1200282950,522043,194659,POINT (-0.2378513825125525 51.63750548685916),_wgCSBcFd1y7KJ-KzEbRog
7262,1200283022,523446,187841,POINT (-0.2199863221855262 51.57592659305095),a2BB88xqodN4cDBRyFHVkA
7263,1200283056,517971,194342,POINT (-0.2967708468710774 51.63552443600409),91vx3dyYRaPsy9jHKl7nDw
7264,1200283160,527270,192950,POINT (-0.1629816880445471 51.62099007228784),xHfz0dBIzZxsJ9ZDoyD_1w
7265,1200283538,522570,188536,POINT (-0.2323787633190443 51.58236356338009),8AefIgrtWbFrSC9qiVsS7w
7266,1200283699,519458,192785,POINT (-0.2758254005717244 51.6212178818193),U4ZqOiNG0w81_nnXdSXRzA
7267,1200283977,520541,190320,POINT (-0.2610359435017072 51.598833881389844),sVuBgk2l61tcs1kvj4ukHg
7268,1200284730,521312,192809,POINT (-0.2490494252437462 51.62103739894727),c4xhEWkE3tIuURf6hDcqLQ
7269,1200284853,525147,195885,POINT (-0.1925836199815802 51.647841895249094),RozykRjusY7ANLW6LBSVdw
7270,1200284928,522679,188950,POINT (-0.2306618833988586 51.58606050697301),BSFhVnMItNlEIeYBwqpQnQ
7271,1200285007,525875,194000,POINT (-0.1827444834319029 51.630739578637936),JtKhON713hBXExExuQucZw
7272,1200285054,524914,190255,POINT (-0.1979551255943946 51.59729786226609),xisxifk9qveqCmPEQD9Emw
7273,1200285144,527752,191239,POINT (-0.1566461211012886 51.60550484966488),j7eTNjpbLIT-FA4QUiZ3yQ
7274,1200285359,526545,196168,POINT (-0.1722863296807815 51.65007252913895),E6sdpOuOLnoGBTP76JWsPQ
7275,1200285614,520975,190423,POINT (-0.254737528352642 51.599666603120234),XCTFXYRf-bF8uwa-Ah1R-w
7276,1200285739,526141,189235,POINT (-0.1806162352040748 51.587858175010645),Zc4V9PrJGhwmrFsDC5lM_Q
7277,1200285838,528619,192381,POINT (-0.1437150058101887 51.61557034687585),1zG1pF9_KSuGrjpTOjihuQ
7278,1200285928,523277,188143,POINT (-0.2223179449343194 51.57867761824703),7QuJMcByRf1Dnat3jUTu9g
7279,1200286159,523979,188430,POINT (-0.21209107149694 51.58110305746877),svO1lyDEe7GuXdPFFZ9Lsw
7280,1200286378,526267,191758,POINT (-0.1778911714855405 51.61050358511665),L3TgSa8HI60oIyUD6H2Dxg
7281,1200286541,524185,185777,POINT (-0.2100562672175559 51.55721533424801),CC9NBbNzcDYMw3sQG9SEBw
7282,1200287073,521818,190008,POINT (-0.2427162543593065 51.59575545186432),jXyjvF0gvDA8BTlriilv3w
7283,1200287972,526350,194283,POINT (-0.1757833516399386 51.63317644515937),SzAB9zsLlkMAtZ_-GVRC1w
7284,1200288613,524910,189402,POINT (-0.1983161973954113 51.58963294799582),uU0GMRbhVOWNsmLpWgxHnA
7285,1200228018,530876,191335,POINT (-0.1115255598116361 51.605650850777614),MVDGkPLCFnGYsuE3OyDAJg
7286,1200228126,532652,189311,POINT (-0.0866596948164297 51.58704741578974),yHz8QgLkczQ4bfMYW8qkIA
7287,1200228810,533946,190622,POINT (-0.0674931594476879 51.59852251070365),AkAuqin9lhwbQs4Z3zu9aQ
7288,1200229562,535136,191290,POINT (-0.0500655498939913 51.604241245921855),xtX9K0x_-edbTEOiMgoo7g
7289,1200230062,532632,189292,POINT (-0.0869553793975952 51.586881379256624),Px6j54ZBQQVz0VYvPz4zGA
7290,1200230169,532223,190561,POINT (-0.0923777392839529 51.5983810676544),fIE-So-qivdwZkv_wiSNEg
7291,1200230626,533125,190739,POINT (-0.0792951442101932 51.59976836010523),AfI4PRTikDt7hYf-YVoeSg
7292,1200230752,534659,191678,POINT (-0.0568001708988836 51.60784201840148),kXWEMkpCxe2FoA52NNrLGQ
7293,1200231355,533813,190061,POINT (-0.0696259991814427 51.59351283055146),R7nluJegT4fGTNfclLgL_Q
7294,1200231415,529920,191497,POINT (-0.1252623988178229 51.60732782691162),Na2pI1xFI8N5Z-xO_itqfg
7295,1200231917,533010,189814,POINT (-0.0813048949989914 51.591483204001136),M53O0_RJkCP1w0rKONY8Xw
7296,1200232088,531897,191281,POINT (-0.096811171445819 51.604927595515505),wi_Rh4jPoPaMuMdP7j1fQg
7297,1200232378,533836,189521,POINT (-0.0694999102869175 51.588654815792495),8eC9skaJlltEUlKRKDTbww
7298,1200232561,533714,189194,POINT (-0.0713843289621907 51.58574525593274),CAoSLEFGMVFpcFBrUGhfdF94elA0WXdSRnZaaG1OV2ZYbDd6S2diOExaemJteWRK
7299,1200232979,533924,190702,POINT (-0.0677800850048456 51.59924663267275),dFo3CDoXAWyMhMf2OPZ9_w
7300,1200233172,532245,190514,POINT (-0.0920779973747221 51.59795355050054),uqQ4VvR6e4FzyxrUg7ICBQ
7301,1200233300,534235,189344,POINT (-0.0638115875707911 51.58696943486123),eiVtIHUJAWSErNJ9EBz5tQ
7302,1200233626,528263,188308,POINT (-0.1503416474478651 51.57904898886562),KlEDga4yM-iMJGgtlrkhCw
7303,1200233712,527516,188613,POINT (-0.1610054860355768 51.581959261460305),6BMG9EOhcHkMJthqG-y7CA
7304,1200233836,533780,190137,POINT (-0.070073158276713 51.59420361293276),7Z1vb5Hpet6pIGDs_Jb55g
7305,1200234220,533878,191552,POINT (-0.0681196514155229 51.606895820406315),CAoSLEFGMVFpcE15Q2RyaVhLN2FJc0IxR0ZGaTVEc2Mxc3h6YVJYQkdDUS1BUk5C
7306,1200234411,528050,190110,POINT (-0.1527571519468422 51.59529132339665),qz39UsD-YKpxKVD9Egvlgg
7307,1200234799,533862,189906,POINT (-0.0689781245659986 51.59210833793323),6vzLZSdYRf4RSUzxg9Mb4Q
7308,1200235326,529007,189030,POINT (-0.139345516702168 51.585367679021886),vlPCrH0gOSUxq_bCuHx8OQ
7309,1200235466,534230,189623,POINT (-0.0637771179801564 51.58947777191222),k-YuROsR5quAVqmtFgjJcg
7310,1200235641,531006,189483,POINT (-0.1103403827553219 51.588977803927534),gG2omC68JpbfWRH8qLQLwg
7311,1200235684,531179,188022,POINT (-0.1083899344986209 51.57580841540525),JQgusPTQr-VRded5DgXsnQ
7312,1200235720,533798,188562,POINT (-0.0704132379273423 51.58004603733511),p2hTRX7NkTL8ZE23fS4l7Q
7313,1200235726,531396,189603,POINT (-0.1046692099877308 51.589965446172904),vsZdPgPCaPPHdklSFopmxQ
7314,1200235733,534362,191670,POINT (-0.0610895316437407 51.60784101231884),ail7glRWLHatzypOn2zLVw
7315,1200236152,531180,189165,POINT (-0.1079489180869872 51.586079677059956),RLBNqr8IIxPqJLdzM-5VGg
7316,1200236269,533056,189877,POINT (-0.0806173900214481 51.592038487715186),4iwLkqKyYxLzHNlLUcyG6g
7317,1200236285,532310,189927,POINT (-0.0913612590303105 51.592663328338325),Fcbu9wY1pe0-qt8Yh8_9Sg
7318,1200236369,533134,189554,POINT (-0.0796144893077333 51.58911751323046),CAoSLEFGMVFpcFByY2o0Umk5RmhfeF9YaHFrMUxMNUpJaFVNZW5TX0JZNmJHekRq
7319,1200236563,533681,188075,POINT (-0.0722859549963831 51.57569746933645),a7SG7QBJiCp9WwVfRN6VTA
7320,1200236591,532453,188142,POINT (-0.0899709530282101 51.5765891557627),HtSUuSAVHbdNJb-pn1FOhg
7321,1200236943,528667,188048,POINT (-0.1446096858666478 51.57662047679871),nDYqWcUFD5Ibgv7qSLbBuQ
7322,1200237280,532656,191347,POINT (-0.0858328776670502 51.6053425739107),57cexusrLBBzZPa9nUb4yA
7323,1200237577,533653,188823,POINT (-0.072405362087102 51.58242581778904),50dqfg0b48x-DaO8zfqQAw
7324,1200237597,527590,189529,POINT (-0.1596054559715628 51.59017433804474),4zuBAWFbG5D8u2R1aK-r4g
7325,1200237670,533891,190400,POINT (-0.0683714094677923 51.59654063869412),cBF7bfex4NuyJruXoRcyUg
7326,1200237865,529092,190533,POINT (-0.137566972072006 51.59885504638421),3qJC1tHB-Ef4mE9PplO6HQ
7327,1200238316,528042,188456,POINT (-0.1534753582424791 51.58042921429954),IP5XBTVr0fH2F-Y0OURn7A
7328,1200238758,532631,191370,POINT (-0.0861849713780514 51.60555514158547),c3mgPQGGXuaw_ppO9wYRqA
7329,1200238852,527681,190073,POINT (-0.1580948333635044 51.595042492992036),OLs9XUG0UDSkxg-xRRjD6Q
7330,1200238971,533177,191349,POINT (-0.0783133842905324 51.60523768839141),a0JOmcIZ16p1S9CWamWydw
7331,1200239703,531740,188877,POINT (-0.0999786473639189 51.58336108087766),XjgQlsBDQWXwNCWNXctIjQ
7332,1200239964,531672,189229,POINT (-0.1008276195703655 51.58654016688828),EwxvKkmgxyS8PfKdmYrzZA
7333,1200240043,533273,188344,POINT (-0.0780681294657779 51.57821129509486),FSwYOhX-c263Xsjt9OSwyw
7334,1200240149,528573,188006,POINT (-0.1459807889008916 51.576264465615914),bHyi-unsBdpxqVdXMcIeiQ
7335,1200240304,531080,190407,POINT (-0.1089279905207793 51.59726406219734),Yz7Re07Ams7tHVqhyTpEyQ
7336,1200240643,531723,188978,POINT (-0.1001860069160191 51.58427267603521),glSpjw_eHEfxKW1vnyx6bA
7337,1200240988,533698,189002,POINT (-0.0716881819324599 51.58402369123263),AIpD5RfRos5oRgvp0EdCvw
7338,1200241210,532921,190844,POINT (-0.0821990296587263 51.600760053111756),ZofJPa0oxmNnZTJXgTcNRQ
7339,1200241220,528714,188009,POINT (-0.1439460930146864 51.5762592788167),UcqXHxXoQaUkqysMdnagrA
7340,1200241341,531572,189498,POINT (-0.1021694407484588 51.58898084233834),ATpvW2KJDPblN6tboP9FEA
7341,1200242074,531761,188802,POINT (-0.0997038508542244 51.58268219711383),CAoSLEFGMVFpcFBiWTFtbWI2cHRXMDlNbGRPQXQxUXlLd3FnVm5uLV9oeWJ3aWNO
7342,1200242869,530595,190764,POINT (-0.1157933114861954 51.600584770369835),La6qoICfhttXnpDiWt6Yzw
7343,1200243205,534540,189905,POINT (-0.0591970018206045 51.59193800154297),fVujlt74czmMN_zBFMsP3g
7344,1200243376,531822,189987,POINT (-0.0983793501840329 51.59331679849504),ResXvls7PrxYRNi3t_18lQ
7345,1200243521,533874,191574,POINT (-0.0681689861474195 51.607094466577955),OasYgKLEDFMFjN7ae2YQ_w
7346,1200243617,533615,188380,POINT (-0.0731218792512843 51.57845391051179),Jt76LsspmlbmB_XaKM0aYQ
7347,1200244784,532618,189218,POINT (-0.0871852678019478 51.58621968383818),D0wxBRiwbViuCfSztOEdew
7348,1200245054,531631,190670,POINT (-0.1008790267227026 51.5994991088841),4fnv0daUDO0U6KBaTYHdug
7349,1200245559,531658,191200,POINT (-0.1002906558453756 51.60425557578835),SvOxySsQJHyRsMuYDYvjIw
7350,1200246282,532575,191066,POINT (-0.0871079554891958 51.60283648442196),D3nhjYCtjhmtoPZ3VlwFPg
7351,1200246400,528467,188321,POINT (-0.1473944843525544 51.57911940124228),x3-edRoff0hhSg5vHptXcA
7352,1200246585,530154,190543,POINT (-0.1222389499830147 51.59870074495623),CAoSLEFGMVFpcFBCZm5mUDFnb21IR05QQklISDhYbU5GTXp1VVNmenBCOF91bmQ2
7353,1200246592,534858,190499,POINT (-0.0543811553033044 51.597199805115295),6pcCnnZ-EuFnBpYqHmfvfQ
7354,1200246597,531647,189285,POINT (-0.1011672768789978 51.58704924027487),fmKP3V1aPs5alHAsy2yc7A
7355,1200247017,532545,191397,POINT (-0.0874158823312009 51.60581800123389),y1ffO4qYC460QmDCW9tWMw
7356,1200247245,534017,189973,POINT (-0.066716367643819 51.59267359826699),-IhVIDVHKSQi_5udJY1dNQ
7357,1200247623,531477,189662,POINT (-0.1034785669835013 51.59047676586222),JD86BY_50U8PuInp79uMqA
7358,1200248705,531796,188528,POINT (-0.0993017456774944 51.5802117509568),UhZ7FRnbtQ0bLn8FqbJx6Q
7359,1200248800,534197,189777,POINT (-0.0641943519239749 51.590869498422315),f-k5NEMO-gSzR7Zbxv5LpQ
7360,1200249287,532648,191565,POINT (-0.0858659344978196 51.60730346545021),Fu3CRHr1ckviYWaqy0u7Tw
7361,1200250027,534173,189630,POINT (-0.0645967375647771 51.58955423892273),3DdOyJnhlD1mPcpe6_PZAQ
7362,1200250133,531060,189417,POINT (-0.1095859773669992 51.58837215358229),hmL5h-791kbAKasCuV8bxw
7363,1200250232,530024,188170,POINT (-0.1249930105111067 51.57740575815689),-H2IoAiCSj3605M8YckPkg
7364,1200251147,529434,189765,POINT (-0.1329150525413041 51.591874973144876),pmdl1lt4MgqpxHjSE9RGrg
7365,1200251331,528859,187795,POINT (-0.1419332374715779 51.57430304755435),uO2V2_oUwnqiKvRWSpbzRw
7366,1200251712,531454,189701,POINT (-0.1037957900559656 51.59083259692739),BmleQw4Xk_gv_Yx6Fd8x1A
7367,1200251826,531827,188298,POINT (-0.0989408717118345 51.578137638681284),976Q1tc-b-0r6ctVucwMgA
7368,1200251867,533624,188273,POINT (-0.0730327466204051 51.57749024975972),9puO9B8zIwfzqK9KUamCWw
7369,1200252284,531556,189552,POINT (-0.1023800409390531 51.589469839877864),amu_fE87v_eypbMzZKxFQw
7370,1200252385,531391,189604,POINT (-0.1047409694139286 51.58997559748111),CAoSLEFGMVFpcE9xelowZnctUHN0TXp3NUs3SktaLWhJc29zbUxmbktmZF9IWkJU
7371,1200252692,528768,187949,POINT (-0.1431892440474926 51.57570776068861),E1Yix8rhRIjEe602e-ZLKA
7372,1200253207,531766,188771,POINT (-0.099643351861623 51.582402451222485),U5sayw8TcSEAUgvVNOQ9JQ
7373,1200253372,533656,188984,POINT (-0.072300858425846 51.583871892143435),A8gqG0xznGSpnLrYVGEH0w
7374,1200254123,532890,188314,POINT (-0.0836033955143662 51.5780320469116),y3aLCCsjmriL9vP8xmPGrQ
7375,1200254280,528602,190168,POINT (-0.1447712597910945 51.59568692126557),PNBM7FOMHSy1DvTBWossdA
7376,1200254434,531971,190545,POINT (-0.0960199306168829 51.59829632969736),wNftEQuD52jpRuerzSEyiQ
7377,1200254721,530850,191181,POINT (-0.1119581957933077 51.60427297903696),jxJVVAxgXdTbcINLc5_5Gg
7378,1200254811,533672,189004,POINT (-0.0720624589930548 51.584047825624516),3KFrrWYB8hiAqoVFbwQruw
7379,1200254848,533260,190578,POINT (-0.0774082585355288 51.59828968014634),CjJoVZFVph0tSHrMcx7mzQ
7380,1200255201,530790,187387,POINT (-0.1142363834114434 51.57019230444665),qNzOPLYBe5GsWFGnJ67hSg
7381,1200255694,530191,190556,POINT (-0.1217002345874749 51.598809026346196),qTvt7S6tdTh9QOcRrOF1Ng
7382,1200255811,530920,190112,POINT (-0.1113466167400109 51.594650241167045),mI0D2oKpdkLGOEPuLoO6tA
7383,1200256646,529799,191560,POINT (-0.1269854146987 51.60792185444214),O85hLkPw4_or5j-mzb0qOw
7384,1200256673,533798,189923,POINT (-0.0698949815457465 51.592276292229116),EMkRY5LAkxwU3TpZVt73zw
7385,1200256882,533651,188720,POINT (-0.0724733789942766 51.58150070834275),peU8SpxprZMU2RslsZ0h-g
7386,1200256906,531395,190543,POINT (-0.1043319625868561 51.59841289016632),RT4ZuZ0D3B2Gnx7VwzU2QA
7387,1200256983,528905,187729,POINT (-0.1412940195235118 51.57369942467038),sh4CX2TnOjm8SzGtJM0bJg
7388,1200257256,532277,190410,POINT (-0.0916554432265117 51.59701146617455),c9wDIA7Ek3jIBSkwVA0wiw
7389,1200257937,528414,187881,POINT (-0.1483196540877036 51.57517734287083),iit0X32KP0RGChdQnas17A
7390,1200257978,531198,190448,POINT (-0.1072100467644098 51.597605059135375),IKL7wbGGnH5CmWKtCq5ozg
7391,1200258069,533613,188329,POINT (-0.0731701093900428 51.577996085150055),xlfEogS6frp5c3lLumjbpg
7392,1200258098,533790,189782,POINT (-0.0700641038789159 51.59101113358334),g7NbCs5pJ-1mS29f609e4Q
7393,1200258195,527867,190975,POINT (-0.1550826082848277 51.60310630121216),X8hcp9K4L8Yj1lcE4sD0sQ
7394,1200258888,532904,190567,POINT (-0.0825491930800971 51.59827486395425),NIZbTE3mfWJjtyu5ffb0gQ
7395,1200258892,533323,188438,POINT (-0.0773113408725046 51.57904419202601),HwEnFHJKCJChi3EdKtqHow
7396,1200259089,531700,189037,POINT (-0.1004956663701567 51.584808243425506),CAoSLEFGMVFpcE1DNDNqekZlaUNvMExRbk1PR2RBakJ5NXotTzlIdVF0OGZiX0xL
7397,1200259221,531045,187225,POINT (-0.1106195196664373 51.568677344110846),GS006f1uDki5VW4-_1ZDKw
7398,1200259280,531496,189672,POINT (-0.103200713750905 51.590562199940535),_kDqrQeBMmtTiKo17GhILw
